GEO ID,State Abbreviation,State,New Diagnoses State Rate,New Diagnoses State Rate Stability,New Diagnoses State Cases,New Diagnoses Male Rate,New Diagnoses Male Rate Stability,New Diagnoses Male Cases,New Diagnoses Female Rate,New Diagnoses Female Rate Stability,New Diagnoses Female Cases,New Diagnoses Black Rate,New Diagnoses Black Rate Stability,New Diagnoses Black Cases,New Diagnoses White Rate,New Diagnoses White Rate Stability,New Diagnoses White Cases,New Diagnoses Hispanic Rate,New Diagnoses Hispanic Rate Stability,New Diagnoses Hispanic Cases,New Diagnoses Asian Rate,New Diagnoses Asian Rate Stability,New Diagnoses Asian Cases,New Diagnoses American Indian/Alaska Native Rate,New Diagnoses American Indian/Alaska Native Rate Stability,New Diagnoses American Indian/Alaska Native Cases,New Diagnoses Multiple Race Rate,New Diagnoses Multiple Race Rate Stability,New Diagnoses Multiple Race Cases,New Diagnoses Native Hawaiian/Other Pacific Islander Rate,New Diagnoses Native Hawaiian/Other Pacific Islander Rate Stability,New Diagnoses Native Hawaiian/Other Pacific Islander Cases,New Diagnoses Age 13-24 Rate,New Diagnoses Age 13-24 Rate Stability,New Diagnoses Age 13-24 Cases,New Diagnoses Age 25-34 Rate,New Diagnoses Age 25-34 Rate Stability,New Diagnoses Age 25-34 Cases,New Diagnoses Age 35-44 Rate,New Diagnoses Age 35-44 Rate Stability,New Diagnoses Age 35-44 Cases,New Diagnoses Age 45-54 Rate,New Diagnoses Age 45-54 Rate Stability,New Diagnoses Age 45-54 Cases,New Diagnoses Age 55+ Rate,New Diagnoses Age 55+ Rate Stability,New Diagnoses Age 55+ Cases,Year,New Diagnoses Male and Age 13-24 Cases,New Diagnoses Male and Age 13-24 Rate Stability,New Diagnoses Male and Age 13-24 Rate,New Diagnoses Male and Age 25-34 Cases,New Diagnoses Male and Age 25-34 Rate Stability,New Diagnoses Male and Age 25-34 Rate,New Diagnoses Male and Age 35-44 Cases,New Diagnoses Male and Age 35-44 Rate Stability,New Diagnoses Male and Age 35-44 Rate,New Diagnoses Male and Age 45-54 Cases,New Diagnoses Male and Age 45-54 Rate Stability,New Diagnoses Male and Age 45-54 Rate,New Diagnoses Male and Age 55+ Cases,New Diagnoses Male and Age 55+ Rate Stability,New Diagnoses Male and Age 55+ Rate,New Diagnoses Female and Age 13-24 Cases,New Diagnoses Female and Age 13-24 Rate Stability,New Diagnoses Female and Age 13-24 Rate,New Diagnoses Female and Age 25-34 Cases,New Diagnoses Female and Age 25-34 Rate Stability,New Diagnoses Female and Age 25-34 Rate,New Diagnoses Female and Age 35-44 Cases,New Diagnoses Female and Age 35-44 Rate Stability,New Diagnoses Female and Age 35-44 Rate,New Diagnoses Female and Age 45-54 Cases,New Diagnoses Female and Age 45-54 Rate Stability,New Diagnoses Female and Age 45-54 Rate,New Diagnoses Female and Age 55+ Cases,New Diagnoses Female and Age 55+ Rate Stability,New Diagnoses Female and Age 55+ Rate,New Diagnoses Male and American Indian/Alaska Native Cases,New Diagnoses Male and American Indian/Alaska Native Rate Stability,New Diagnoses Male and American Indian/Alaska Native Rate,New Diagnoses Male and Asian Cases,New Diagnoses Male and Asian Rate Stability,New Diagnoses Male and Asian Rate,New Diagnoses Male and Black Cases,New Diagnoses Male and Black Rate Stability,New Diagnoses Male and Black Rate,New Diagnoses Male and Hispanic Cases,New Diagnoses Male and Hispanic Rate Stability,New Diagnoses Male and Hispanic Rate,New Diagnoses Male and Multiple Race Cases,New Diagnoses Male and Multiple Race Rate Stability,New Diagnoses Male and Multiple Race Rate,New Diagnoses Male and Native Hawaiian/Other Pacific Islander Cases,New Diagnoses Male and Native Hawaiian/Other Pacific Islander Rate Stability,New Diagnoses Male and Native Hawaiian/Other Pacific Islander Rate,New Diagnoses Male and White Cases,New Diagnoses Male and White Rate Stability,New Diagnoses Male and White Rate,New Diagnoses Female and American Indian/Alaska Native Cases,New Diagnoses Female and American Indian/Alaska Native Rate Stability,New Diagnoses Female and American Indian/Alaska Native Rate,New Diagnoses Female and Asian Cases,New Diagnoses Female and Asian Rate Stability,New Diagnoses Female and Asian Rate,New Diagnoses Female and Black Cases,New Diagnoses Female and Black Rate Stability,New Diagnoses Female and Black Rate,New Diagnoses Female and Hispanic Cases,New Diagnoses Female and Hispanic Rate Stability,New Diagnoses Female and Hispanic Rate,New Diagnoses Female and Multiple Race Cases,New Diagnoses Female and Multiple Race Rate Stability,New Diagnoses Female and Multiple Race Rate,New Diagnoses Female and Native Hawaiian/Other Pacific Islander Cases,New Diagnoses Female and Native Hawaiian/Other Pacific Islander Rate Stability,New Diagnoses Female and Native Hawaiian/Other Pacific Islander Rate,New Diagnoses Female and White Cases,New Diagnoses Female and White Rate Stability,New Diagnoses Female and White Rate,New Diagnoses American Indian/Alaska Native and Age 13-24 Cases,New Diagnoses American Indian/Alaska Native and Age 13-24 Rate Stability,New Diagnoses American Indian/Alaska Native and Age 13-24 Rate,New Diagnoses American Indian/Alaska Native and Age 25-34 Cases,New Diagnoses American Indian/Alaska Native and Age 25-34 Rate Stability,New Diagnoses American Indian/Alaska Native and Age 25-34 Rate,New Diagnoses American Indian/Alaska Native and Age 35-44 Cases,New Diagnoses American Indian/Alaska Native and Age 35-44 Rate Stability,New Diagnoses American Indian/Alaska Native and Age 35-44 Rate,New Diagnoses American Indian/Alaska Native and Age 45-54 Cases,New Diagnoses American Indian/Alaska Native and Age 45-54 Rate Stability,New Diagnoses American Indian/Alaska Native and Age 45-54 Rate,New Diagnoses American Indian/Alaska Native and Age 55+ Cases,New Diagnoses American Indian/Alaska Native and Age 55+ Rate Stability,New Diagnoses American Indian/Alaska Native and Age 55+ Rate,New Diagnoses Asian and Age 13-24 Cases,New Diagnoses Asian and Age 13-24 Rate Stability,New Diagnoses Asian and Age 13-24 Rate,New Diagnoses Asian and Age 25-34 Cases,New Diagnoses Asian and Age 25-34 Rate Stability,New Diagnoses Asian and Age 25-34 Rate,New Diagnoses Asian and Age 35-44 Cases,New Diagnoses Asian and Age 35-44 Rate Stability,New Diagnoses Asian and Age 35-44 Rate,New Diagnoses Asian and Age 45-54 Cases,New Diagnoses Asian and Age 45-54 Rate Stability,New Diagnoses Asian and Age 45-54 Rate,New Diagnoses Asian and Age 55+ Cases,New Diagnoses Asian and Age 55+ Rate Stability,New Diagnoses Asian and Age 55+ Rate,New Diagnoses Black and Age 13-24 Cases,New Diagnoses Black and Age 13-24 Rate Stability,New Diagnoses Black and Age 13-24 Rate,New Diagnoses Black and Age 25-34 Cases,New Diagnoses Black and Age 25-34 Rate Stability,New Diagnoses Black and Age 25-34 Rate,New Diagnoses Black and Age 35-44 Cases,New Diagnoses Black and Age 35-44 Rate Stability,New Diagnoses Black and Age 35-44 Rate,New Diagnoses Black and Age 45-54 Cases,New Diagnoses Black and Age 45-54 Rate Stability,New Diagnoses Black and Age 45-54 Rate,New Diagnoses Black and Age 55+ Cases,New Diagnoses Black and Age 55+ Rate Stability,New Diagnoses Black and Age 55+ Rate,New Diagnoses Hispanic and Age 13-24 Cases,New Diagnoses Hispanic and Age 13-24 Rate Stability,New Diagnoses Hispanic and Age 13-24 Rate,New Diagnoses Hispanic and Age 25-34 Cases,New Diagnoses Hispanic and Age 25-34 Rate Stability,New Diagnoses Hispanic and Age 25-34 Rate,New Diagnoses Hispanic and Age 35-44 Cases,New Diagnoses Hispanic and Age 35-44 Rate Stability,New Diagnoses Hispanic and Age 35-44 Rate,New Diagnoses Hispanic and Age 45-54 Cases,New Diagnoses Hispanic and Age 45-54 Rate Stability,New Diagnoses Hispanic and Age 45-54 Rate,New Diagnoses Hispanic and Age 55+ Cases,New Diagnoses Hispanic and Age 55+ Rate Stability,New Diagnoses Hispanic and Age 55+ Rate,New Diagnoses Multiple Race and Age 13-24 Cases,New Diagnoses Multiple Race and Age 13-24 Rate Stability,New Diagnoses Multiple Race and Age 13-24 Rate,New Diagnoses Multiple Race and Age 25-34 Cases,New Diagnoses Multiple Race and Age 25-34 Rate Stability,New Diagnoses Multiple Race and Age 25-34 Rate,New Diagnoses Multiple Race and Age 35-44 Cases,New Diagnoses Multiple Race and Age 35-44 Rate Stability,New Diagnoses Multiple Race and Age 35-44 Rate,New Diagnoses Multiple Race and Age 45-54 Cases,New Diagnoses Multiple Race and Age 45-54 Rate Stability,New Diagnoses Multiple Race and Age 45-54 Rate,New Diagnoses Multiple Race and Age 55+ Cases,New Diagnoses Multiple Race and Age 55+ Rate Stability,New Diagnoses Multiple Race and Age 55+ Rate,New Diagnoses Native Hawaiian/Other Pacific Islander and Age 13-24 Cases,New Diagnoses Native Hawaiian/Other Pacific Islander and Age 13-24 Rate Stability,New Diagnoses Native Hawaiian/Other Pacific Islander and Age 13-24 Rate,New Diagnoses Native Hawaiian/Other Pacific Islander and Age 25-34 Cases,New Diagnoses Native Hawaiian/Other Pacific Islander and Age 25-34 Rate Stability,New Diagnoses Native Hawaiian/Other Pacific Islander and Age 25-34 Rate,New Diagnoses Native Hawaiian/Other Pacific Islander and Age 35-44 Cases,New Diagnoses Native Hawaiian/Other Pacific Islander and Age 35-44 Rate Stability,New Diagnoses Native Hawaiian/Other Pacific Islander and Age 35-44 Rate,New Diagnoses Native Hawaiian/Other Pacific Islander and Age 45-54 Cases,New Diagnoses Native Hawaiian/Other Pacific Islander and Age 45-54 Rate Stability,New Diagnoses Native Hawaiian/Other Pacific Islander and Age 45-54 Rate,New Diagnoses Native Hawaiian/Other Pacific Islander and Age 55+ Cases,New Diagnoses Native Hawaiian/Other Pacific Islander and Age 55+ Rate Stability,New Diagnoses Native Hawaiian/Other Pacific Islander and Age 55+ Rate,New Diagnoses White and Age 13-24 Cases,New Diagnoses White and Age 13-24 Rate Stability,New Diagnoses White and Age 13-24 Rate,New Diagnoses White and Age 25-34 Cases,New Diagnoses White and Age 25-34 Rate Stability,New Diagnoses White and Age 25-34 Rate,New Diagnoses White and Age 35-44 Cases,New Diagnoses White and Age 35-44 Rate Stability,New Diagnoses White and Age 35-44 Rate,New Diagnoses White and Age 45-54 Cases,New Diagnoses White and Age 45-54 Rate Stability,New Diagnoses White and Age 45-54 Rate,New Diagnoses White and Age 55+ Cases,New Diagnoses White and Age 55+ Rate Stability,New Diagnoses White and Age 55+ Rate,New Diagnoses MSM Cases,New Diagnoses MSM Percent,New Diagnoses Male and IDU Cases,New Diagnoses Male and IDU Percent,New Diagnoses MSM/IDU Cases,New Diagnoses MSM/IDU Percent,New Diagnoses Male and Other Cases,New Diagnoses Male and Other Percent,New Diagnoses Male and Heterosexual Contact Cases,New Diagnoses Male and Heterosexual Contact Percent,New Diagnoses Female and Heterosexual Contact Cases,New Diagnoses Female and Heterosexual Contact Percent,New Diagnoses Female and IDU Cases,New Diagnoses Female and IDU Percent,New Diagnoses Female and Other Cases,New Diagnoses Female and Other Percent,New Diagnoses Heterosexual Contact and Age 13-24 Cases,New Diagnoses Heterosexual Contact and Age 13-24 Percent,New Diagnoses IDU and Age 13-24 Cases,New Diagnoses IDU and Age 13-24 Percent,New Diagnoses MSM and Age 13-24 Cases,New Diagnoses MSM and Age 13-24 Percent,New Diagnoses MSM/IDU and Age 13-24 Cases,New Diagnoses MSM/IDU and Age 13-24 Percent,New Diagnoses Other Transmission Category and Age 13-24 Cases,New Diagnoses Other Transmission Category and Age 13-24 Percent,New Diagnoses Heterosexual Contact and Age 25-34 Cases,New Diagnoses Heterosexual Contact and Age 25-34 Percent,New Diagnoses IDU and Age 25-34 Cases,New Diagnoses IDU and Age 25-34 Percent,New Diagnoses MSM and Age 25-34 Cases,New Diagnoses MSM and Age 25-34 Percent,New Diagnoses MSM/IDU and Age 25-34 Cases,New Diagnoses MSM/IDU and Age 25-34 Percent,New Diagnoses Other Transmission Category and Age 25-34 Cases,New Diagnoses Other Transmission Category and Age 25-34 Percent,New Diagnoses Heterosexual Contact and Age 35-44 Cases,New Diagnoses Heterosexual Contact and Age 35-44 Percent,New Diagnoses IDU and Age 35-44 Cases,New Diagnoses IDU and Age 35-44 Percent,New Diagnoses MSM and Age 35-44 Cases,New Diagnoses MSM and Age 35-44 Percent,New Diagnoses MSM/IDU and Age 35-44 Cases,New Diagnoses MSM/IDU and Age 35-44 Percent,New Diagnoses Other Transmission Category and Age 35-44 Cases,New Diagnoses Other Transmission Category and Age 35-44 Percent,New Diagnoses Heterosexual Contact and Age 45-54 Cases,New Diagnoses Heterosexual Contact and Age 45-54 Percent,New Diagnoses IDU and Age 45-54 Cases,New Diagnoses IDU and Age 45-54 Percent,New Diagnoses MSM and Age 45-54 Cases,New Diagnoses MSM and Age 45-54 Percent,New Diagnoses MSM/IDU and Age 45-54 Cases,New Diagnoses MSM/IDU and Age 45-54 Percent,New Diagnoses Other Transmission Category and Age 45-54 Cases,New Diagnoses Other Transmission Category and Age 45-54 Percent,New Diagnoses Heterosexual Contact and Age 55+ Cases,New Diagnoses Heterosexual Contact and Age 55+ Percent,New Diagnoses IDU and Age 55+ Cases,New Diagnoses IDU and Age 55+ Percent,New Diagnoses MSM and Age 55+ Cases,New Diagnoses MSM and Age 55+ Percent,New Diagnoses MSM/IDU and Age 55+ Cases,New Diagnoses MSM/IDU and Age 55+ Percent,New Diagnoses Other Transmission Category and Age 55+ Cases,New Diagnoses Other Transmission Category and Age 55+ Percent,New Diagnoses Heterosexual Contact and American Indian/Alaska Native Cases,New Diagnoses Heterosexual Contact and American Indian/Alaska Native Percent,New Diagnoses IDU and American Indian/Alaska Native Cases,New Diagnoses IDU and American Indian/Alaska Native Percent,New Diagnoses MSM and American Indian/Alaska Native Cases,New Diagnoses MSM and American Indian/Alaska Native Percent,New Diagnoses MSM/IDU and American Indian/Alaska Native Cases,New Diagnoses MSM/IDU and American Indian/Alaska Native Percent,New Diagnoses Other Transmission Category and American Indian/Alaska Native Cases,New Diagnoses Other Transmission Category and American Indian/Alaska Native Percent,New Diagnoses Heterosexual Contact and Asian Cases,New Diagnoses Heterosexual Contact and Asian Percent,New Diagnoses IDU and Asian Cases,New Diagnoses IDU and Asian Percent,New Diagnoses MSM and Asian Cases,New Diagnoses MSM and Asian Percent,New Diagnoses MSM/IDU and Asian Cases,New Diagnoses MSM/IDU and Asian Percent,New Diagnoses Other Transmission Category and Asian Cases,New Diagnoses Other Transmission Category and Asian Percent,New Diagnoses Heterosexual Contact and Black Cases,New Diagnoses Heterosexual Contact and Black Percent,New Diagnoses IDU and Black Cases,New Diagnoses IDU and Black Percent,New Diagnoses MSM and Black Cases,New Diagnoses MSM and Black Percent,New Diagnoses MSM/IDU and Black Cases,New Diagnoses MSM/IDU and Black Percent,New Diagnoses Other Transmission Category and Black Cases,New Diagnoses Other Transmission Category and Black Percent,New Diagnoses Heterosexual Contact and Hispanic Cases,New Diagnoses Heterosexual Contact and Hispanic Percent,New Diagnoses IDU and Hispanic Cases,New Diagnoses IDU and Hispanic Percent,New Diagnoses MSM and Hispanic Cases,New Diagnoses MSM and Hispanic Percent,New Diagnoses MSM/IDU and Hispanic Cases,New Diagnoses MSM/IDU and Hispanic Percent,New Diagnoses Other Transmission Category and Hispanic Cases,New Diagnoses Other Transmission Category and Hispanic Percent,New Diagnoses Heterosexual Contact and Multiple Race Cases,New Diagnoses Heterosexual Contact and Multiple Race Percent,New Diagnoses IDU and Multiple Race Cases,New Diagnoses IDU and Multiple Race Percent,New Diagnoses MSM and Multiple Race Cases,New Diagnoses MSM and Multiple Race Percent,New Diagnoses MSM/IDU and Multiple Race Cases,New Diagnoses MSM/IDU and Multiple Race Percent,New Diagnoses Other Transmission Category and Multiple Race Cases,New Diagnoses Other Transmission Category and Multiple Race Percent,New Diagnoses Heterosexual Contact and Native Hawaiian/Other Pacific Islander Cases,New Diagnoses Heterosexual Contact and Native Hawaiian/Other Pacific Islander Percent,New Diagnoses IDU and Native Hawaiian/Other Pacific Islander Cases,New Diagnoses IDU and Native Hawaiian/Other Pacific Islander Percent,New Diagnoses MSM and Native Hawaiian/Other Pacific Islander Cases,New Diagnoses MSM and Native Hawaiian/Other Pacific Islander Percent,New Diagnoses MSM/IDU and Native Hawaiian/Other Pacific Islander Cases,New Diagnoses MSM/IDU and Native Hawaiian/Other Pacific Islander Percent,New Diagnoses Other Transmission Category and Native Hawaiian/Other Pacific Islander Cases,New Diagnoses Other Transmission Category and Native Hawaiian/Other Pacific Islander Percent,New Diagnoses Heterosexual Contact and White Cases,New Diagnoses Heterosexual Contact and White Percent,New Diagnoses IDU and White Cases,New Diagnoses IDU and White Percent,New Diagnoses MSM and White Cases,New Diagnoses MSM and White Percent,New Diagnoses MSM/IDU and White Cases,New Diagnoses MSM/IDU and White Percent,New Diagnoses Other Transmission Category and White Cases,New Diagnoses Other Transmission Category and White Percent,New Diagnoses MSM Rate,New Diagnoses Heterosexual Contact Total Cases,New Diagnoses IDU Total Cases,New Diagnoses Other Transmission Category Total Cases,Year1,drop
1,AL,Alabama,19,Y,718,27,Y,506,11,Y,212,50,Y,491,5,Y,146,31,Y,29,11,N,4,5,N,1,155,Y,47,0,N,0,22,Y,172,31,Y,187,27,Y,167,21,Y,143,4,Y,49,2008,132,Y,33,128,Y,42,118,Y,39,97,Y,30,31,Y,6,40,Y,10,59,Y,19,49,Y,15,46,Y,13,18,Y,3,1,N,10,4,N,23,326,Y,73,26,Y,49,-1,-9,-1,-1,-9,-1,115,Y,9,0,N,0,0,N,0,165,Y,31,3,N,7,-1,-9,-1,-1,-9,-1,31,Y,2,0,N,0,0,N,0,1,N,33,0,N,0,0,N,0,0,N,0,1,N,13,2,N,24,1,N,16,0,N,0,130,Y,51,126,Y,71,100,Y,64,104,Y,62,31,Y,14,7,N,27,10,N,39,10,N,52,2,N,18,0,N,0,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,21,Y,4,42,Y,11,41,Y,10,25,Y,5,17,Y,2,379,74.900000000000006,26,5.0999999999999996,21,4.2,1,0.2,79,15.6,184,86.8,28,13.2,0,0,43,25,5,2.9,123,71.5,2,1.2,0,0,70,37.4,9,4.8,102,54.5,7,3.7,0,0,62,37.1,17,10.199999999999999,83,49.7,6,3.6,0,0,65,45.5,18,12.6,56,39.200000000000003,4,2.8,0,0,23,46.9,7,14.3,17,34.700000000000003,2,4.0999999999999996,1,2,0,0,0,0,1,100,0,0,0,0,0,0,1,25,3,75,0,0,0,0,213,43.4,35,7.1,236,48.1,8,1.6,0,0,5,17.2,2,6.9,23,79.3,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,31,21.2,15,10.3,90,61.6,11,7.5,0,0,-1,263,54,1,2008,NA
2,AK,Alaska,7,Y,38,10,Y,30,3,N,8,29,N,6,5,Y,19,3,N,1,0,N,0,15,Y,12,0,N,0,0,N,0,4,N,5,10,N,10,11,N,10,10,N,11,2,N,2,2008,3,N,4,7,N,13,9,N,19,10,N,19,1,N,2,2,N,3,3,N,6,1,N,2,1,N,2,1,N,2,8,N,20,0,N,0,5,N,43,0,N,0,-1,-9,-1,-1,-9,-1,17,Y,8,4,N,10,0,N,0,1,N,11,1,N,7,-1,-9,-1,-1,-9,-1,2,N,1,1,N,4,3,N,21,2,N,15,5,N,38,1,N,7,0,N,0,0,N,0,0,N,0,0,N,0,0,N,0,2,N,32,2,N,40,1,N,28,1,N,33,0,N,0,1,N,11,0,N,0,0,N,0,0,N,0,0,N,0,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,1,N,1,5,N,8,7,N,11,5,N,6,1,N,1,21,70,2,6.7,3,10,0,0,4,13.3,7,87.5,1,12.5,0,0,3,60,0,0,2,40,0,0,0,0,3,30,1,10,5,50,1,10,0,0,1,10,0,0,7,70,2,20,0,0,2,18.2,2,18.2,7,63.6,0,0,0,0,1,50,0,0,1,50,0,0,0,0,5,41.7,0,0,7,58.3,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,-1,3,50,1,16.7,1,16.7,0,0,0,0,1,100,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,5.3,2,10.5,13,68.400000000000006,3,15.8,0,0,-1,11,3,0,2008,NA
4,AZ,Arizona,13,Y,684,23,Y,600,3,Y,84,35,Y,64,10,Y,332,17,Y,235,9,Y,12,13,Y,28,23,Y,13,0,N,0,11,Y,111,23,Y,215,23,Y,203,14,Y,118,2,Y,37,2008,100,Y,18,187,Y,38,181,Y,40,103,Y,25,29,Y,4,11,N,2,28,Y,6,22,Y,5,15,Y,4,8,N,1,27,Y,27,9,N,15,45,Y,48,207,Y,28,-1,-9,-1,-1,-9,-1,301,Y,19,1,N,1,3,N,4,19,Y,22,28,Y,4,-1,-9,-1,-1,-9,-1,31,Y,2,6,N,10,7,N,17,10,N,29,2,N,6,3,N,8,3,N,14,4,N,13,3,N,10,2,N,10,0,N,0,14,Y,30,22,Y,59,16,Y,46,8,N,27,4,N,12,34,Y,8,95,Y,27,69,Y,25,29,Y,16,8,N,4,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,51,Y,10,84,Y,18,98,Y,20,77,Y,14,22,Y,2,465,77.5,45,7.5,50,8.3000000000000007,0,0,39,6.5,52,61.9,31,36.9,1,1.2,10,9,6,5.4,90,81.099999999999994,6,5.4,0,0,31,14.4,21,9.8000000000000007,145,67.400000000000006,18,8.4,0,0,21,10.3,27,13.3,138,68,17,8.4,0,0,21,17.8,18,15.3,72,61,8,6.8,0,0,9,24.3,5,13.5,21,56.8,2,5.4,1,2.7,1,3.6,1,3.6,21,75,4,14.3,0,0,5,41.7,0,0,7,58.3,0,0,0,0,20,31.3,9,14.1,29,45.3,6,9.4,0,0,37,15.7,37,15.7,151,64.3,11,4.7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,27,8.1,27,8.1,250,75.3,29,8.6999999999999993,0,0,-1,91,76,1,2008,NA
5,AR,Arkansas,11,Y,247,18,Y,202,4,Y,45,36,Y,127,5,Y,86,16,Y,18,4,N,1,6,N,1,58,Y,14,0,N,0,10,Y,46,19,Y,72,16,Y,59,12,Y,49,3,Y,21,2008,37,Y,15,60,Y,31,48,Y,26,38,Y,20,19,Y,6,9,N,4,12,Y,6,11,N,6,11,N,5,2,N,1,1,N,12,1,N,9,98,Y,60,13,Y,21,-1,-9,-1,-1,-9,-1,76,Y,9,0,N,0,0,N,0,29,Y,15,5,N,10,-1,-9,-1,-1,-9,-1,10,N,1,0,N,0,0,N,0,1,N,35,0,N,0,0,N,0,0,N,0,1,N,17,0,N,0,0,N,0,0,N,0,29,Y,30,39,Y,60,22,Y,40,27,Y,46,10,N,13,5,N,16,5,N,17,6,N,25,2,N,15,0,N,0,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,10,N,3,20,Y,7,25,Y,9,20,Y,6,11,N,2,171,84.7,10,5,13,6.4,0,0,8,4,37,82.2,8,17.8,0,0,8,17.399999999999999,2,4.3,33,71.7,3,6.5,0,0,9,12.5,5,6.9,53,73.599999999999994,5,6.9,0,0,12,20.3,4,6.8,42,71.2,2,3.4,0,0,12,24.5,6,12.2,29,59.2,3,6.1,0,0,5,23.8,1,4.8,15,71.400000000000006,1,4.8,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,1,100,0,0,0,0,32,25.2,12,9.4,80,63,4,3.1,0,0,5,27.8,1,5.6,10,55.6,2,11.1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,9.3000000000000007,5,5.8,68,79.099999999999994,5,5.8,0,0,-1,45,18,0,2008,NA
6,CA,California,19,Y,5725,34,Y,4998,5,Y,727,61,Y,1116,14,Y,1881,23,Y,2261,6,Y,242,12,Y,19,35,Y,178,28,Y,28,14,Y,900,32,Y,1698,32,Y,1664,21,Y,1065,5,Y,398,2008,795,Y,24,1486,Y,54,1492,Y,55,909,Y,36,316,Y,9,105,Y,3,212,Y,8,172,Y,7,156,Y,6,82,Y,2,17,Y,21,217,Y,12,868,Y,97,2010,Y,39,-1,-9,-1,-1,-9,-1,1705,Y,26,2,N,2,25,Y,1,248,Y,27,251,Y,5,-1,-9,-1,-1,-9,-1,176,Y,3,2,N,6,6,N,22,6,N,22,4,N,13,1,N,2,39,Y,6,84,Y,11,79,Y,11,27,Y,4,13,Y,1,230,Y,53,261,Y,83,302,Y,91,220,Y,67,103,Y,25,417,Y,15,810,Y,36,623,Y,32,310,Y,22,101,Y,7,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,-1,-9,-1,167,Y,8,470,Y,25,601,Y,28,470,Y,18,173,Y,4,4126,82.6,277,5.5,344,6.9,3,0.1,248,5,563,77.400000000000006,159,21.9,5,0.7,103,11.4,28,3.1,723,80.3,45,5,0,0,230,13.5,83,4.9000000000000004,1267,74.599999999999994,118,6.9,0,0,208,12.5,131,7.9,1220,73.3,105,6.3,1,0.1,167,15.7,129,12.1,706,66.3,62,5.8,2,0.2,103,25.9,65,16.3,210,52.8,14,3.5,6,1.5,3,15.8,3,15.8,11,57.9,2,10.5,0,0,30,12.4,5,2.1,201,83.1,5,2.1,1,0.4,283,25.4,131,11.7,660,59.1,41,3.7,1,0.1,303,13.4,128,5.7,1695,75,133,5.9,2,0.1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,167,8.9,157,8.3000000000000007,1403,74.599999999999994,150,8,5,0.3,-1,811,436,8,2008,NA
